ID,isHappy
2997,1
2998,1
2999,1
3000,1
3001,1
3002,1
3003,0
3004,1
3005,1
3006,0
3007,1
3008,1
3009,1
3010,0
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,0
3018,1
3019,1
3020,0
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,0
3029,1
3030,1
3031,1
3032,1
3033,0
3034,0
3035,1
3036,1
3037,0
3038,1
3039,1
3040,1
3041,1
3042,0
3043,1
3044,0
3045,1
3046,0
3047,0
3048,1
3049,0
3050,0
3051,1
3052,1
3053,1
3054,0
3055,1
3056,0
3057,0
3058,1
3059,1
3060,0
3061,1
3062,1
3063,0
3064,0
3065,1
3066,0
3067,1
3068,1
3069,1
3070,0
3071,1
3072,0
3073,0
3074,1
3075,1
3076,1
3077,1
3078,1
3079,0
3080,0
3081,1
3082,0
3083,1
3084,0
3085,0
3086,1
3087,0
3088,1
3089,1
3090,0
3091,1
3092,1
3093,1
3094,1
3095,0
3096,0
3097,1
3098,1
3099,0
3100,1
3101,1
3102,0
3103,1
3104,1
3105,0
3106,0
3107,0
3108,0
3109,1
3110,1
3111,1
3112,0
3113,1
3114,1
3115,0
3116,0
3117,0
3118,0
3119,1
3120,1
3121,0
3122,1
3123,1
3124,1
3125,1
3126,1
3127,0
3128,0
3129,0
3130,1
3131,0
3132,0
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,0
3140,1
3141,0
3142,1
3143,1
3144,1
3145,0
3146,0
3147,0
3148,0
3149,0
3150,1
3151,1
3152,1
3153,0
3154,1
3155,0
3156,0
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,0
3166,0
3167,0
3168,1
3169,1
3170,0
3171,0
3172,1
3173,1
3174,1
3175,0
3176,1
3177,0
3178,1
3179,1
3180,0
3181,0
3182,0
3183,0
3184,0
3185,1
3186,0
3187,1
3188,0
3189,1
3190,0
3191,1
3192,1
3193,0
3194,1
3195,0
3196,1
3197,1
3198,0
3199,1
3200,1
3201,1
3202,0
3203,1
3204,1
3205,1
3206,0
3207,0
3208,1
3209,1
3210,0
3211,1
3212,1
3213,1
3214,1
3215,0
3216,0
3217,0
3218,0
3219,0
3220,1
3221,0
3222,1
3223,1
3224,1
3225,0
3226,1
3227,0
3228,1
3229,1
3230,0
3231,1
3232,1
3233,0
3234,1
3235,0
3236,1
3237,1
3238,1
3239,0
3240,0
3241,1
3242,0
3243,1
3244,1
3245,1
3246,0
3247,1
3248,1
3249,0
3250,1
3251,1
3252,0
3253,1
3254,0
3255,1
3256,0
3257,0
3258,1
3259,1
3260,1
3261,1
3262,0
3263,0
3264,1
3265,0
3266,1
3267,0
3268,1
3269,1
3270,0
3271,1
3272,1
3273,1
3274,0
3275,1
3276,0
3277,0
3278,0
3279,1
3280,1
3281,0
3282,0
3283,0
3284,0
3285,1
3286,1
3287,1
3288,0
3289,1
3290,0
3291,1
3292,1
3293,1
3294,1
3295,1
3296,0
3297,0
3298,1
3299,1
3300,0
3301,0
3302,1
3303,0
3304,0
3305,1
3306,1
3307,1
3308,1
3309,0
3310,1
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,1
3319,1
3320,0
3321,0
3322,0
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,0
3332,1
3333,0
3334,0
3335,1
3336,0
3337,1
3338,0
3339,0
3340,1
3341,1
3342,0
3343,1
3344,1
3345,1
3346,1
3347,0
3348,1
3349,1
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,1
3357,1
3358,1
3359,1
3360,1
3361,0
3362,1
3363,1
3364,0
3365,1
3366,1
3367,1
3368,1
3369,1
3370,1
3371,1
3372,0
3373,1
3374,1
3375,1
3376,0
3377,1
3378,1
3379,0
3380,1
3381,1
3382,1
3383,1
3384,0
3385,1
3386,0
3387,1
3388,1
3389,0
3390,1
3391,1
3392,1
3393,1
3394,0
3395,1
3396,0
3397,0
3398,1
3399,1
3400,0
3401,1
3402,1
3403,0
3404,0
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,0
3415,1
3416,1
3417,0
3418,0
3419,1
3420,0
3421,1
3422,0
3423,1
3424,1
3425,0
3426,1
3427,1
3428,1
3429,1
3430,0
3431,0
3432,1
3433,1
3434,1
3435,1
3436,0
3437,0
3438,1
3439,0
3440,1
3441,0
3442,0
3443,1
3444,1
3445,1
3446,1
3447,1
3448,0
3449,0
3450,1
3451,1
3452,1
3453,1
3454,0
3455,0
3456,1
3457,1
3458,0
3459,0
3460,1
3461,1
3462,0
3463,1
3464,1
3465,1
3466,0
3467,1
3468,1
3469,0
3470,0
3471,0
3472,1
3473,1
3474,0
3475,1
3476,0
3477,1
3478,1
3479,1
3480,1
3481,1
3482,0
3483,1
3484,0
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,0
3492,1
3493,0
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,0
3502,1
3503,1
3504,0
3505,1
3506,1
3507,0
3508,0
3509,1
3510,1
3511,1
3512,1
3513,1
3514,0
3515,1
3516,1
3517,0
3518,1
3519,1
3520,0
3521,0
3522,0
3523,0
3524,0
3525,1
3526,1
3527,1
3528,0
3529,0
3530,1
3531,0
3532,1
3533,1
3534,1
3535,1
3536,0
3537,0
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,0
3547,1
3548,0
3549,1
3550,0
3551,1
3552,0
3553,1
3554,1
3555,0
3556,0
3557,1
3558,1
3559,1
3560,0
3561,1
3562,1
3563,0
3564,1
3565,0
3566,1
3567,1
3568,0
3569,1
3570,0
3571,1
3572,1
3573,0
3574,1
3575,0
3576,1
3577,1
3578,1
3579,1
3580,1
3581,1
3582,1
3583,0
3584,1
3585,1
3586,0
3587,1
3588,1
3589,1
3590,1
3591,0
3592,0
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,0
3604,0
3605,1
3606,1
3607,0
3608,1
3609,1
3610,1
3611,0
3612,1
3613,1
3614,1
3615,0
3616,1
3617,0
3618,1
3619,1
3620,1
3621,0
3622,0
3623,0
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,0
3631,1
3632,1
3633,1
3634,0
3635,1
3636,0
3637,0
3638,1
3639,1
3640,0
3641,1
3642,0
3643,0
3644,1
3645,1
3646,1
3647,0
3648,0
3649,0
3650,1
3651,1
3652,0
3653,1
3654,0
3655,1
3656,1
3657,1
3658,0
3659,1
3660,0
3661,1
3662,1
3663,0
3664,1
3665,1
3666,0
3667,1
3668,0
3669,1
3670,1
3671,1
3672,0
3673,0
3674,1
3675,0
3676,1
3677,1
3678,0
3679,1
3680,1
3681,0
3682,1
3683,1
3684,1
3685,0
3686,1
3687,0
3688,1
3689,1
3690,0
3691,1
3692,0
3693,1
3694,1
3695,0
3696,1
3697,1
3698,0
3699,0
3700,0
3701,1
3702,1
3703,0
3704,0
3705,0
3706,0
3707,0
3708,1
3709,1
3710,1
3711,0
3712,1
3713,1
3714,1
3715,0
3716,0
3717,1
3718,1
3719,0
3720,0
3721,1
3722,0
3723,1
3724,0
3725,1
3726,1
3727,1
3728,1
3729,0
3730,0
3731,1
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,1
3739,1
3740,0
3741,0
3742,0
3743,1
3744,1
3745,1
3746,0
3747,0
3748,1
3749,1
3750,1
3751,0
3752,0
3753,1
3754,0
3755,1
3756,1
3757,1
3758,1
3759,1
3760,0
3761,0
3762,1
3763,1
3764,0
3765,1
3766,0
3767,0
3768,1
3769,0
3770,1
3771,0
3772,0
3773,1
3774,0
3775,0
3776,0
3777,0
3778,1
3779,0
3780,0
3781,1
3782,1
3783,1
3784,0
3785,0
3786,0
3787,1
3788,1
3789,0
3790,1
3791,0
3792,1
3793,0
3794,0
3795,1
3796,0
3797,1
3798,0
3799,0
3800,1
3801,1
3802,0
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,1
3815,1
3816,1
3817,1
3818,0
3819,1
3820,1
3821,1
3822,0
3823,0
3824,1
3825,0
3826,1
3827,0
3828,0
3829,1
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,1
3837,1
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,0
3846,1
3847,0
3848,1
3849,1
3850,1
3851,0
3852,1
3853,0
3854,0
3855,1
3856,0
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,0
3864,0
3865,1
3866,0
3867,1
3868,1
3869,0
3870,0
3871,1
3872,0
3873,0
3874,1
3875,1
3876,0
3877,1
3878,1
3879,1
3880,0
3881,0
3882,0
3883,1
3884,1
3885,0
3886,0
3887,1
3888,0
3889,1
3890,1
3891,0
3892,1
3893,0
3894,1
3895,1
3896,0
3897,1
3898,1
3899,0
3900,1
3901,1
3902,0
3903,1
3904,1
3905,0
3906,0
3907,0
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,0
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,0
3927,1
3928,1
3929,1
3930,0
3931,0
3932,1
3933,0
3934,1
3935,1
3936,1
3937,0
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,0
3947,1
3948,1
3949,0
3950,1
3951,1
3952,0
3953,1
3954,0
3955,1
3956,0
3957,0
3958,0
3959,1
3960,1
3961,0
3962,0
3963,1
3964,0
3965,1
3966,1
3967,0
3968,1
3969,0
3970,1
3971,1
3972,1
3973,1
3974,0
3975,1
3976,1
3977,1
3978,0
3979,1
3980,0
3981,0
3982,1
3983,0
3984,0
3985,0
3986,0
3987,0
3988,1
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,0
3996,0
3997,1
3998,1
3999,0
4000,0
4001,1
4002,1
4003,1
4004,0
4005,1
4006,0
4007,1
4008,1
4009,1
4010,1
4011,1
4012,0
4013,1
4014,1
4015,1
4016,0
4017,0
4018,0
4019,1
4020,0
4021,1
4022,0
4023,0
4024,1
4025,1
4026,0
4027,0
4028,0
4029,1
4030,0
4031,0
4032,0
4033,0
4034,1
4035,1
4036,0
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,0
4044,1
4045,1
4046,1
4047,0
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,0
4056,1
4057,1
4058,1
4059,0
4060,1
4061,1
4062,1
4063,1
4064,0
4065,1
4066,1
4067,0
4068,1
4069,0
4070,1
4071,0
4072,1
4073,1
4074,0
4075,0
4076,0
4077,1
4078,1
4079,1
4080,0
4081,1
4082,1
4083,1
4084,1
4085,0
4086,1
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,1
4095,1
4096,0
4097,0
4098,0
4099,0
4100,0
4101,1
4102,0
4103,1
4104,1
4105,0
4106,1
4107,1
4108,1
4109,1
4110,1
4111,1
4112,1
4113,0
4114,0
4115,1
4116,0
4117,1
4118,0
4119,1
4120,1
4121,1
4122,1
4123,1
4124,1
4125,0
4126,1
4127,1
4128,1
4129,1
4130,0
4131,1
4132,1
4133,0
4134,1
4135,1
4136,1
4137,0
4138,0
4139,1
4140,0
4141,0
4142,0
4143,1
4144,1
4145,1
4146,0
4147,1
4148,0
4149,1
4150,0
4151,0
4152,1
4153,0
4154,1
4155,1
4156,0
4157,1
4158,1
4159,1
4160,0
4161,1
4162,0
4163,1
4164,1
4165,1
4166,1
4167,0
4168,1
4169,0
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,0
4178,1
4179,0
4180,1
4181,0
4182,0
4183,1
4184,1
4185,1
4186,0
4187,0
4188,1
4189,1
4190,1
4191,0
4192,0
4193,1
4194,1
4195,1
4196,1
4197,1
4198,0
4199,1
4200,0
4201,1
4202,1
4203,0
4204,1
4205,0
4206,0
4207,1
4208,0
4209,1
4210,0
4211,0
4212,0
4213,1
4214,1
4215,1
4216,1
4217,0
4218,1
4219,0
4220,1
4221,0
4222,1
4223,0
4224,1
4225,0
4226,1
4227,0
4228,0
4229,1
4230,0
4231,1
4232,1
4233,1
4234,1
4235,1
4236,0
4237,1
4238,1
4239,0
4240,1
4241,0
4242,0
4243,1
4244,1
4245,1
4246,0
4247,0
4248,0
4249,0
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,1
4261,1
4262,1
4263,1
4264,0
4265,0
4266,1
4267,1
4268,0
4269,0
4270,0
4271,0
4272,1
4273,1
4274,1
4275,0
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,1
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,1
4290,0
4291,1
4292,0
4293,0
4294,1
4295,1
4296,1
4297,1
4298,1
4299,0
4300,1
4301,1
4302,1
4303,1
4304,1
4305,0
4306,1
4307,1
4308,0
4309,1
4310,1
4311,1
4312,0
4313,1
4314,0
4315,0
4316,1
4317,0
4318,1
4319,1
4320,1
4321,0
4322,1
4323,1
4324,0
4325,0
4326,0
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,0
4334,0
4335,0
4336,1
4337,1
4338,1
4339,1
4340,1
4341,0
4342,1
4343,0
4344,0
4345,0
4346,1
4347,0
4348,1
4349,1
4350,0
4351,0
4352,0
4353,0
4354,1
4355,0
4356,1
4357,0
4358,1
4359,0
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,1
4373,0
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,0
4385,1
4386,1
4387,0
4388,0
4389,1
4390,0
4391,0
4392,0
4393,1
4394,1
4395,1
4396,0
4397,1
4398,0
4399,0
4400,0
4401,1
4402,1
4403,0
4404,1
4405,1
4406,1
4407,1
4408,0
4409,0
4410,1
4411,1
4412,0
4413,1
4414,0
4415,0
4416,0
4417,0
4418,0
4419,1
4420,1
4421,1
4422,0
4423,1
4424,0
4425,1
4426,0
4427,0
4428,1
4429,1
4430,1
4431,1
4432,1
4433,0
4434,1
4435,1
4436,1
4437,0
4438,1
4439,1
4440,0
4441,0
4442,1
4443,1
4444,1
4445,0
4446,0
4447,1
4448,0
4449,1
4450,1
4451,1
4452,1
4453,0
4454,1
4455,0
4456,1
4457,0
4458,0
4459,1
4460,0
4461,0
4462,0
4463,0
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,1
4472,0
4473,1
4474,1
4475,1
4476,1
4477,0
4478,0
4479,1
4480,1
4481,0
4482,1
4483,1
4484,1
4485,1
4486,0
4487,0
4488,0
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,0
4497,1
4498,1
4499,0
4500,0
4501,0
4502,1
4503,1
4504,1
4505,0
4506,1
4507,0
4508,0
4509,1
4510,1
4511,1
4512,0
4513,1
4514,1
4515,1
4516,1
4517,1
4518,1
4519,0
4520,0
4521,0
4522,1
4523,0
4524,0
4525,0
4526,1
4527,0
4528,1
4529,1
4530,0
4531,1
4532,0
4533,0
4534,1
4535,0
4536,1
4537,0
4538,0
4539,0
4540,1
4541,1
4542,1
4543,0
4544,0
4545,0
4546,1
4547,0
4548,1
4549,0
4550,1
4551,1
4552,1
4553,0
4554,1
4555,1
4556,0
4557,1
4558,0
4559,1
4560,0
4561,1
4562,0
4563,1
4564,0
4565,1
4566,1
4567,1
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,1
4575,1
4576,1
4577,0
4578,0
4579,0
4580,0
4581,1
4582,1
4583,0
4584,1
4585,1
4586,0
4587,0
4588,0
4589,0
4590,1
4591,1
4592,0
4593,1
4594,1
4595,0
4596,1
4597,1
4598,0
4599,0
4600,1
4601,0
4602,0
4603,0
4604,0
4605,1
4606,1
4607,0
4608,1
4609,1
4610,0
4611,0
4612,0
4613,1
4614,1
4615,1
4616,0
4617,0
4618,1
4619,1
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,0
4633,0
4634,1
4635,1
4636,0
4637,0
4638,0
4639,0
4640,1
4641,0
4642,1
4643,1
4644,1
4645,1
4646,0
4647,1
4648,0
4649,1
4650,1
4651,0
4652,0
4653,0
4654,1
4655,1
4656,0
4657,0
4658,0
4659,1
4660,0
4661,0
4662,0
4663,0
4664,1
4665,0
4666,1
4667,1
4668,1
4669,0
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,0
4677,1
4678,0
4679,0
4680,1
4681,1
4682,1
4683,0
4684,1
4685,1
4686,0
4687,1
4688,1
4689,1
4690,1
4691,1
4692,0
4693,1
4694,1
4695,0
4696,0
4697,0
4698,0
4699,1
4700,1
4701,1
4702,1
4703,1
4704,0
4705,0
4706,1
4707,0
4708,1
4709,1
4710,0
4711,0
4712,0
4713,1
4714,0
4715,1
4716,1
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,1
4737,1
4738,1
4739,1
4740,1
4741,0
4742,1
4743,1
4744,0
4745,0
4746,0
4747,1
4748,1
4749,1
4750,0
4751,0
4752,1
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,1
4761,0
4762,1
4763,1
4764,0
4765,0
4766,1
4767,0
4768,0
4769,0
4770,0
4771,1
4772,1
4773,0
4774,1
4775,0
4776,1
4777,1
4778,0
4779,1
4780,1
4781,0
4782,1
4783,1
4784,1
4785,0
4786,1
4787,0
4788,1
4789,1
4790,1
4791,1
4792,1
4793,0
4794,0
4795,1
4796,1
4797,1
4798,1
4799,1
4800,1
4801,1
4802,1
4803,1
4804,0
4805,1
4806,1
4807,1
4808,0
4809,0
4810,1
4811,1
4812,0
4813,1
4814,0
4815,1
4816,0
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,0
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,1
4831,0
4832,1
4833,1
4834,1
4835,0
4836,1
4837,1
4838,0
4839,0
4840,1
4841,1
4842,1
4843,0
4844,0
4845,1
4846,0
4847,1
4848,1
4849,0
4850,1
4851,0
4852,0
4853,1
4854,1
4855,1
4856,1
4857,0
4858,0
4859,1
4860,1
4861,0
4862,1
4863,1
4864,1
4865,1
4866,1
4867,0
4868,0
4869,1
4870,0
4871,0
4872,1
4873,0
4874,0
4875,0
4876,0
4877,1
4878,1
4879,1
4880,1
4881,0
4882,1
4883,1
4884,1
4885,0
4886,0
4887,1
4888,1
4889,0
4890,0
4891,1
4892,1
4893,0
4894,1
4895,0
4896,1
4897,1
4898,0
4899,1
4900,1
4901,0
4902,1
4903,1
4904,1
4905,0
4906,0
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,0
4915,0
4916,1
4917,0
4918,0
4919,1
4920,0
4921,1
4922,0
4923,1
4924,1
4925,1
4926,0
4927,1
4928,1
4929,0
4930,1
4931,1
4932,1
4933,1
4934,1
4935,0
4936,0
4937,1
4938,0
4939,0
4940,0
4941,0
4942,1
4943,1
4944,1
4945,0
4946,1
4947,0
4948,1
4949,1
4950,1
4951,1
4952,0
4953,0
4954,0
4955,1
4956,1
4957,1
4958,1
4959,1
4960,0
4961,1
4962,1
4963,1
4964,1
4965,1
4966,0
4967,0
4968,0
4969,1
4970,1
4971,0
4972,0
4973,1
4974,1
4975,0
4976,1
4977,1
4978,0
4979,1
4980,1
4981,1
4982,1
4983,0
4984,1
4985,1
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,1
4993,0
4994,0
4995,1
4996,0
4997,0
4998,1
4999,0
5000,1
5001,1
5002,1
5003,1
5004,0
5005,1
5006,1
5007,0
5008,1
5009,0
5010,1
5011,1
5012,1
5013,1
5014,0
5015,1
5016,0
5017,1
5018,1
5019,0
5020,0
5021,1
5022,1
5023,1
5024,1
5025,1
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,1
5033,1
5034,0
5035,1
5036,0
5037,0
5038,1
5039,0
5040,1
5041,1
5042,1
5043,0
5044,0
5045,1
5046,0
5047,0
5048,1
5049,1
5050,0
5051,1
5052,1
5053,1
5054,0
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,1
5064,0
5065,1
5066,0
5067,1
5068,0
5069,1
5070,0
5071,0
5072,1
5073,0
5074,0
5075,0
5076,0
5077,1
5078,1
5079,1
5080,0
5081,1
5082,1
5083,0
5084,0
5085,1
5086,1
5087,1
5088,1
5089,1
5090,1
5091,0
5092,0
5093,0
5094,0
5095,1
5096,0
5097,1
5098,0
5099,0
5100,1
5101,1
5102,0
5103,1
5104,0
5105,0
5106,1
5107,0
5108,1
5109,0
5110,0
5111,1
5112,1
5113,0
5114,0
5115,0
5116,1
5117,0
5118,0
5119,0
5120,1
5121,0
5122,0
5123,1
5124,0
5125,1
5126,1
5127,1
5128,1
5129,1
5130,0
5131,1
5132,0
5133,0
5134,0
5135,1
5136,0
5137,0
5138,1
5139,1
5140,1
5141,0
5142,1
5143,1
5144,0
5145,1
5146,1
5147,0
5148,1
5149,0
5150,1
5151,0
5152,1
5153,1
5154,1
5155,0
5156,1
5157,0
5158,1
5159,1
5160,0
5161,1
5162,1
5163,0
5164,0
5165,1
5166,0
5167,1
5168,1
5169,0
5170,1
5171,0
5172,1
5173,1
5174,1
5175,0
5176,0
5177,0
5178,1
5179,1
5180,1
5181,0
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,1
5190,0
5191,1
5192,0
5193,0
5194,1
5195,1
5196,1
5197,0
5198,0
5199,0
5200,1
5201,1
5202,0
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,0
5211,1
5212,1
5213,1
5214,0
5215,0
5216,0
5217,1
5218,0
5219,1
5220,0
5221,1
5222,0
5223,0
5224,1
5225,1
5226,1
5227,0
5228,1
5229,1
5230,1
5231,1
5232,0
5233,0
5234,1
5235,0
5236,0
5237,1
5238,0
5239,1
5240,1
5241,0
5242,1
5243,0
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,1
5254,0
5255,0
5256,0
5257,0
5258,0
5259,1
5260,1
5261,1
5262,1
5263,1
5264,1
5265,0
5266,0
5267,1
5268,0
5269,1
5270,1
5271,1
5272,0
5273,1
5274,1
5275,1
5276,0
5277,1
5278,0
5279,0
5280,0
5281,0
5282,0
5283,1
5284,1
5285,1
5286,1
5287,1
5288,0
5289,1
5290,1
5291,1
5292,0
5293,1
5294,1
5295,0
5296,0
5297,1
5298,1
5299,1
5300,1
5301,0
5302,0
5303,1
5304,1
5305,1
5306,0
5307,1
5308,0
5309,1
5310,0
5311,1
5312,1
5313,1
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,1
5321,0
5322,1
5323,0
5324,1
5325,1
5326,0
5327,1
5328,1
5329,1
5330,1
5331,0
5332,1
5333,1
5334,1
5335,1
5336,0
5337,1
5338,1
5339,0
5340,0
5341,0
5342,1
5343,1
5344,1
5345,0
5346,1
5347,0
5348,0
5349,0
5350,1
5351,1
5352,0
5353,1
5354,1
5355,0
5356,0
5357,0
5358,1
5359,0
5360,0
5361,1
5362,0
5363,0
5364,0
5365,1
5366,1
5367,1
5368,0
5369,0
5370,1
5371,0
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,0
5379,0
5380,1
5381,1
5382,1
5383,1
5384,1
5385,1
5386,0
5387,1
5388,0
5389,0
5390,1
5391,0
5392,1
5393,1
5394,1
5395,1
5396,0
5397,1
5398,0
5399,0
5400,0
5401,0
5402,0
5403,1
5404,0
5405,1
5406,1
5407,1
5408,1
5409,0
5410,0
5411,0
5412,1
5413,0
5414,1
5415,1
5416,0
5417,1
5418,1
5419,1
5420,1
5421,0
5422,0
5423,1
5424,1
5425,0
5426,1
5427,1
5428,0
5429,0
5430,1
5431,0
5432,1
5433,0
5434,0
5435,0
5436,1
5437,1
5438,1
5439,1
5440,0
5441,1
5442,0
5443,0
5444,1
5445,1
5446,1
5447,0
5448,1
5449,1
5450,1
5451,0
5452,0
5453,0
5454,1
5455,1
5456,1
5457,1
5458,1
5459,0
5460,0
5461,1
5462,1
5463,1
5464,0
5465,0
5466,0
5467,1
5468,1
5469,1
5470,0
5471,1
5472,0
5473,0
5474,1
5475,1
5476,1
5477,0
5478,0
5479,0
5480,0
5481,1
5482,0
5483,1
5484,1
5485,0
5486,0
5487,1
5488,0
5489,1
5490,0
5491,0
5492,1
5493,1
5494,1
5495,0
5496,1
5497,0
5498,0
5499,0
5500,0
5501,1
5502,0
5503,0
5504,0
5505,0
5506,1
5507,0
5508,1
5509,0
5510,1
5511,1
5512,1
5513,0
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,0
5521,1
5522,1
5523,0
5524,1
5525,0
5526,1
5527,0
5528,0
5529,1
5530,1
5531,0
5532,1
5533,0
5534,1
5535,0
5536,0
5537,1
5538,1
5539,1
5540,0
5541,1
5542,0
5543,1
5544,0
5545,0
5546,0
5547,1
5548,0
5549,1
5550,1
5551,1
5552,0
5553,1
5554,1
5555,1
5556,0
5557,0
5558,1
5559,0
5560,0
5561,1
5562,1
5563,0
5564,1
5565,1
5566,1
5567,0
5568,1
5569,1
5570,1
5571,1
5572,0
5573,0
5574,0
5575,0
5576,1
5577,1
5578,1
5579,0
5580,0
5581,0
5582,1
5583,1
5584,1
5585,1
5586,0
5587,0
5588,1
5589,0
5590,0
5591,0
5592,1
5593,1
5594,1
5595,1
5596,1
5597,1
5598,1
5599,0
5600,1
5601,1
5602,1
5603,1
5604,0
5605,0
5606,1
5607,1
5608,0
5609,0
5610,0
5611,1
5612,1
5613,1
5614,0
5615,1
5616,1
5617,0
5618,1
5619,1
5620,0
5621,0
5622,1
5623,1
5624,1
5625,0
5626,0
5627,1
5628,0
5629,0
5630,1
5631,0
5632,0
5633,0
5634,0
5635,0
5636,1
5637,0
5638,1
5639,1
5640,1
5641,0
5642,1
5643,0
5644,1
5645,1
5646,1
5647,1
5648,1
5649,0
5650,1
5651,1
5652,1
5653,0
5654,1
5655,0
5656,1
5657,1
5658,0
5659,1
5660,1
5661,1
5662,0
5663,1
5664,1
5665,1
5666,1
5667,1
5668,0
5669,1
5670,0
5671,0
5672,0
5673,1
5674,1
5675,1
5676,1
5677,0
5678,0
5679,0
5680,0
5681,0
5682,1
5683,1
5684,0
5685,0
5686,1
5687,1
5688,1
5689,1
5690,0
5691,1
5692,0
5693,0
5694,1
5695,0
5696,0
5697,1
5698,0
5699,1
5700,1
5701,0
5702,1
5703,1
5704,1
5705,1
5706,0
5707,0
5708,1
5709,1
5710,1
5711,0
5712,1
5713,0
5714,0
5715,0
5716,0
5717,1
5718,0
5719,1
5720,1
5721,0
5722,1
5723,0
5724,1
5725,1
5726,0
5727,0
5728,1
5729,0
5730,1
5731,0
5732,1
5733,0
5734,1
5735,0
5736,1
5737,1
5738,1
5739,0
5740,1
5741,1
5742,0
5743,0
5744,1
5745,1
5746,0
5747,1
5748,1
5749,1
5750,1
5751,1
5752,0
5753,1
5754,1
5755,0
5756,0
5757,0
5758,1
5759,0
5760,0
5761,0
5762,0
5763,1
5764,0
5765,1
5766,0
5767,1
5768,1
5769,0
5770,0
5771,1
5772,1
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,0
5782,1
5783,1
5784,1
5785,0
5786,1
5787,0
5788,0
5789,0
5790,0
5791,1
5792,1
5793,1
5794,0
